"","timestamp","longitude","latitude","step_id","pop_den_coarse","fpar_500m_4d","land_cover_.05","land_cover_500m","fpar_500m_8d","ndvi_500m_16d_aqua","pop_den_fine","elevation","ndvi_.05_16d_terra","ndvi_500m_16d_terra","ndvi_.05_16d_aqua","precip","snow","temp","wind_support","crosswind","case","ID"
"1","2017-09-19 11:00:06.000",61.1670714,63.6895438,3,0.371045394994473,0.463769671704201,1,5,0.523295254947598,0.617708880302472,0.374053001403809,144.478845932806,0.618593330816489,0.629124372809106,0.626604309552838,4.85794671151403e-05,-7.3453647229951e-24,281.291214961102,1.11290436533109,-1.62173547056554,"1","North_Aut17"
"2","2017-09-19 11:00:06.000",61.8535600260196,63.8577955403702,3,0.371045409408319,0.451060947820528,8,1,0.517450108954866,0.733784499142957,0.374053001403809,61.8005034363728,0.616272309526938,0.679939076218889,0.666402171398227,0.00018577088592647,-7.3453647229951e-24,280.978785884855,1.69813826634936,0.92474042344869,"0","North_Aut17"
"3","2017-09-19 11:00:06.000",61.5455574807183,63.8973354922039,3,0.371045404630083,0.534195601036709,8,11,0.625564366364716,0.630486718588012,0.374053001403809,28.8253005523808,0.650841484124889,0.661035822314562,0.660384950398167,0.000119760692295553,-7.3453647229951e-24,281.215561830986,1.79733846077506,0.884338698049231,"0","North_Aut17"
"4","2017-09-19 11:00:06.000",61.5454783866937,63.8973560072485,3,0.37104540438208,0.534073937803345,8,11,0.625298003750805,0.630369700652509,0.374053001403809,28.4178452160808,0.650841531520223,0.660829820691507,0.660390510901693,0.000119746556126261,-7.3453647229951e-24,281.21557854536,1.92751085919563,-0.545144350728893,"0","North_Aut17"
"5","2017-09-19 11:00:06.000",61.5456673608573,63.8972680999089,3,0.371045405112788,0.534399260441338,8,11,0.625959914393161,0.630708342481669,0.374053001403809,28.7992950474509,0.65083608888152,0.6614305972314,0.660377774142659,0.000119773241350541,-7.3453647229951e-24,281.215608920561,0.425868497692631,1.95732381023726,"0","North_Aut17"
"6","2017-09-19 11:00:06.000",61.5402735759546,63.8873191580174,3,0.371045391181332,0.540955994347315,8,8,0.622696645571701,0.658015180123676,0.374053001403809,18.6978298987534,0.648742131467799,0.678099517792307,0.66155128230684,0.000116771071167498,-7.3453647229951e-24,281.236772818365,0.176159895208919,-1.99535665152089,"0","North_Aut17"
"7","2017-09-19 11:00:06.000",61.5513294768882,63.8980764159022,3,0.371045393536926,0.54135971352563,11,11,0.653913403335015,0.63444738012042,0.374053001403809,29.395642325155,0.651130218929817,0.661339371187438,0.659952625496648,0.000121202216505898,-7.3453647229951e-24,281.210264455332,1.39061440336531,1.41217795134045,"0","North_Aut17"
"8","2017-09-19 11:00:06.000",61.5528402044415,63.8817558291965,3,0.371045402847416,0.521254814252096,11,9,0.605715372400166,0.66288033648284,0.374053001403809,23.8927708664039,0.649986120601161,0.669571094296748,0.659329180983126,0.000118506757005692,-7.3453647229951e-24,281.239741723722,1.7780587731572,-0.875535255885144,"0","North_Aut17"
"9","2017-09-19 11:00:06.000",61.5455221820945,63.8978039440392,3,0.371045402999148,0.533808682350953,8,11,0.625185002537551,0.629852532546509,0.374053001403809,31.1662615710429,0.650904879358223,0.659867290333348,0.660381072292376,0.00011983803511289,-7.3453647229951e-24,281.214740108631,1.37660900884673,1.45513851993916,"0","North_Aut17"
"10","2017-09-19 11:00:06.000",61.5455486142397,63.8972376499092,3,0.371045404935807,0.534284596595501,8,11,0.625627282666501,0.630649424530119,0.374053001403809,28.0833148765738,0.650827641488987,0.661338227986928,0.660387058896431,0.000119740867454052,-7.3453647229951e-24,281.215744515287,1.99004622804521,-0.228465502191714,"0","North_Aut17"
"11","2017-09-19 11:00:06.000",61.5455868541003,63.8972116718886,3,0.37104540511388,0.534358314327957,8,11,0.625764757820378,0.630732427008591,0.374053001403809,27.9944516351695,0.650825420659612,0.661486491184454,0.660384601709697,0.000119744773814998,-7.3453647229951e-24,281.215765478463,0.632099654308465,1.90077102841763,"0","North_Aut17"
"12","2017-09-19 12:00:06.000",60.9309854,63.5298698,4,0.371045389849663,0.406546852829663,1,8,0.470973127589728,0.617898774341533,0.374053001403809,127.575752153592,0.624432909612358,0.64156474969189,0.639598017304378,5.21556806312287e-05,-7.3453647229951e-24,281.203225945419,0.00762741405964315,-1.77083997471451,"1","North_Aut17"
