"","timestamp","longitude","latitude","step_id","pop_den_coarse","fpar_500m_4d","land_cover_.05","land_cover_500m","fpar_500m_8d","ndvi_500m_16d_aqua","pop_den_fine","elevation","ndvi_.05_16d_terra","ndvi_500m_16d_terra","ndvi_.05_16d_aqua","precip","snow","temp","wind_support","crosswind","case","ID"
"1","2019-04-27 03:00:32.000",44.2488916,54.9497101,4,21.3646697998047,0.363270643710437,5,4,0.39681725465338,0.54374410341982,21.2164192199707,218.091880000158,0.385889605771104,0.470910558568357,0.407800892199512,0,-7.3453647229951e-24,279.194683689622,0.721371812079985,-0.887845729901487,"1","Osen_Spr19"
"2","2019-04-27 03:00:32.000",44.2489902506927,54.949657991764,4,21.3646697998047,0.363497592438067,5,4,0.396811474294574,0.543782478835609,21.2164192199707,217.234078974025,0.385981698933242,0.470762935859795,0.407893657772018,0,-7.3453647229951e-24,279.195215167333,1.12496658597537,0.207599402231264,"0","Osen_Spr19"
"3","2019-04-27 03:00:32.000",44.1415392937438,54.9256257316846,4,21.3646697998047,0.382518249230089,5,4,0.422567074251535,0.513780668571107,21.3760993801859,191.248248860039,0.467208155021269,0.502472851620483,0.492367766763715,0,-7.3453647229951e-24,278.781515511728,0.484599999846136,-1.15527038388175,"0","Osen_Spr19"
"4","2019-04-27 03:00:32.000",44.6521155705179,54.4799382414696,4,10.9986398474288,0.223442151886998,12,12,0.23215302520034,0.330516132628697,11.4828212012054,189.716954007257,0.305726777923641,0.29657490132279,0.319139017251168,0,-7.3453647229951e-24,279.025911175826,0.176175555722264,0.46978750268517,"0","Osen_Spr19"
"5","2019-04-27 03:00:32.000",44.5637520208521,55.0506075754305,4,21.3646697998047,0.249968564907276,12,14,0.270238205360797,0.410153711518635,21.2164192199707,205.345442829333,0.289319245237555,0.368856391937899,0.308092679644305,0,-7.3453647229951e-24,279.760051368878,1.00381730816554,-0.518949713179513,"0","Osen_Spr19"
"6","2019-04-27 03:00:32.000",44.9628350807341,54.5532855497585,4,17.2826194763184,0.173919639048508,12,12,0.202858044158172,0.296204544602662,17.1628799438477,181.963297181939,0.311337283975922,0.30000812972494,0.320677598238907,0,-7.3453647229951e-24,279.03386081551,0.276338062295857,-0.135986839304453,"0","Osen_Spr19"
"7","2019-04-27 03:00:32.000",44.2489906731899,54.949658201362,4,21.3646697998047,0.363495588568653,5,4,0.396810189791083,0.543782667755994,21.2164192199707,217.225731355927,0.38598125150851,0.470763730595263,0.407893186378708,0,-7.3453647229951e-24,279.19521688296,1.14395709779676,0.00308054675013588,"0","Osen_Spr19"
"8","2019-04-27 03:00:32.000",44.2461084202197,54.9484401849404,4,21.3646697998047,0.383880837464841,5,4,0.41130909851352,0.541453382656529,21.2164192199707,221.014156275658,0.388635431764939,0.465328112691317,0.410697119451772,0,-7.3453647229951e-24,279.18323350982,0.678410669372714,0.921089732354634,"0","Osen_Spr19"
"9","2019-04-27 03:00:32.000",43.5432618248533,55.3635134588414,4,1.48295199871063,0.185772799311048,12,12,0.22972517725223,0.400337253211144,29.396530514545,120.075327848443,0.302808877463094,0.366736094448842,0.319735077309747,0,-7.3453647229951e-24,277.569406242904,1.6036309152925,-0.463986515399765,"0","Osen_Spr19"
"10","2019-04-27 03:00:32.000",44.2489638270903,54.9495140027069,4,21.3646697998047,0.364474005213263,5,4,0.397252583216744,0.543761720522563,21.2164192199707,219.169660665292,0.386264263050111,0.4702823994533,0.408185843368396,0,-7.3453647229951e-24,279.195277404365,0.343671791610246,-1.09111733146315,"0","Osen_Spr19"
